ear_left,ear_right,ear_avg,label
0.2982185285235611,0.311892014870216,0.30505527169688856,0
0.29559188870263814,0.3173694528724278,0.30648067078753294,0
0.29172149419078336,0.31853098561773424,0.3051262399042588,0
0.2945808086016507,0.31010266001923875,0.30234173431044475,0
0.29045750947311627,0.31437330673428787,0.30241540810370204,0
0.2900969402431616,0.31537727712069413,0.3027371086819279,0
0.2925172683842888,0.31425140356608333,0.3033843359751861,0
0.2948920374586091,0.3147592947194864,0.3048256660890477,0
0.29628572547424825,0.3148465700818933,0.3055661477780708,0
0.2944961733310382,0.3161918152222713,0.30534399427665476,0
0.29825925648641904,0.31374875490686976,0.30600400569664443,0
0.2938371437101018,0.3144218975354344,0.3041295206227681,0
0.2920347573995441,0.3076103171041147,0.2998225372518294,0
0.29392655820780145,0.30297362241986586,0.2984500903138336,0
0.2924463331212109,0.3017408209065777,0.29709357701389427,0
0.29658106268664003,0.30183083691540175,0.2992059498010209,0
0.29514745538301157,0.3024940952785351,0.29882077533077334,0
0.2910161719336271,0.28156571238564204,0.2862909421596346,0
0.29864323712136587,0.2931243884190056,0.2958838127701857,0
0.29784277984724533,0.3006699844193495,0.2992563821332974,0
0.2987576420818093,0.2981088764905401,0.2984332592861747,0
0.2976166830032832,0.30085248818193777,0.2992345855926105,0
0.2958281894246142,0.30275805360708447,0.2992931215158493,0
0.28373610441793146,0.29468239056275775,0.2892092474903446,0
0.290789661210989,0.2989507658471195,0.29487021352905424,0
0.2930918162058471,0.29554800524536146,0.29431991072560426,0
0.29133060587704057,0.2931922269716638,0.2922614164243522,0
0.2906854228969071,0.2969041143814358,0.2937947686391714,0
0.2962133786512472,0.2931687086011554,0.2946910436262013,0
0.29762635526194753,0.29103707756168207,0.29433171641181477,0
0.29812293685290353,0.2910438942033207,0.2945834155281121,0
0.29799570442203516,0.2929597763640307,0.29547774039303293,0
0.2966984211191408,0.29016812813979304,0.2934332746294669,0
0.30247694313686624,0.28941692539477526,0.29594693426582075,0
0.29692219732947855,0.2980338094795538,0.2974780034045162,0
0.2974467292315884,0.2990638004460653,0.2982552648388268,0
0.29776596138240535,0.30257992555643437,0.30017294346941986,0
0.2983049349276039,0.3044553417020307,0.3013801383148173,0
0.29974109619318756,0.30597704801805214,0.30285907210561985,0
0.2958402421858241,0.3069056761913815,0.3013729591886028,0
0.2956044359331828,0.3062692744420811,0.3009368551876319,0
0.2968157754144863,0.3054125028841492,0.3011141391493177,0
0.3003750232943279,0.30663341710216085,0.3035042201982444,0
0.2949739866633276,0.3049170514240422,0.2999455190436849,0
0.2968121477420437,0.30713107771663983,0.30197161272934175,0
0.2946296218077307,0.30779474038118365,0.3012121810944572,0
0.29857789542593133,0.3063956604218306,0.30248677792388096,0
0.2975241626124761,0.30778361616232247,0.3026538893873993,0
0.29610477154057674,0.3009851222396278,0.29854494689010225,0
0.2965132819014439,0.3081476638030411,0.30233047285224246,0
0.2996329070573695,0.3028537043500127,0.30124330570369107,0
0.2922157265901541,0.29815179372066414,0.29518376015540915,0
0.2923602119420237,0.30528221357415963,0.2988212127580917,0
0.29734732525727997,0.3005101022072219,0.29892871373225094,0
0.296287187629958,0.29700538746330263,0.2966462875466303,0
0.2944251256091094,0.2968677988495684,0.2956464622293389,0
0.29375927026486753,0.2959484567806916,0.29485386352277954,0
0.29432153360410523,0.29572361280648657,0.2950225732052959,0
0.2923096784307094,0.29320634612194235,0.29275801227632586,0
0.29445005160543,0.2968848370182323,0.2956674443118311,0
0.2971494608646831,0.29771896744661475,0.2974342141556489,0
0.2977265077822611,0.2952963038754872,0.29651140582887414,0
0.29160355865384546,0.29567723880120894,0.29364039872752723,0
0.29705645976870565,0.29633507144050997,0.2966957656046078,0
0.29660553656652827,0.29594420207855476,0.29627486932254155,0
0.2964976458354066,0.29402542994072256,0.2952615378880646,0
0.2892174274979293,0.29412734417589803,0.2916723858369137,0
0.28896602518362186,0.2907698462028669,0.28986793569324437,0
0.2921976711410544,0.29562931815342114,0.29391349464723776,0
0.2967565018351432,0.2919965473703699,0.29437652460275654,0
0.29833468124043394,0.29212814755322264,0.2952314143968283,0
0.2908733315116525,0.29061992390663627,0.2907466277091444,0
0.2932510972083921,0.29266063641917056,0.29295586681378133,0
0.28981930238789905,0.3006174712984605,0.2952183868431798,0
0.29391377548138836,0.3011601523856181,0.29753696393350326,0
0.28780810502644066,0.3022704912630277,0.2950392981447342,0
0.28784581124127423,0.30802473493739535,0.29793527308933476,0
0.287525648565429,0.30471128847459367,0.29611846852001134,0
0.2877124572539522,0.305263673217185,0.2964880652355686,0
0.28947502942583303,0.305010398246025,0.29724271383592904,0
0.2877400418381105,0.3028932361288658,0.29531663898348814,0
0.29202003452916736,0.29785118707428226,0.2949356108017248,0
0.2973215476681811,0.30018331141078824,0.29875242953948467,0
0.29774924962149163,0.29630384155638645,0.29702654558893904,0
0.2927134493794472,0.2985824734283032,0.29564796140387517,0
0.2955971867405346,0.29572724327296174,0.29566221500674816,0
0.29403210241949995,0.2934493846571062,0.29374074353830304,0
0.2930779549001226,0.292966012853326,0.2930219838767243,0
0.2903092292664926,0.29575834539585566,0.29303378733117413,0
0.2962181685594277,0.29830380475923435,0.297260986659331,0
0.29903771946703683,0.29643247824800156,0.2977350988575192,0
0.29495553580645406,0.29512550009202093,0.29504051794923747,0
0.29624994602713467,0.29616337078090604,0.2962066584040204,0
0.3025654526588041,0.2985216652792036,0.30054355896900387,0
0.29850241897282637,0.29656684023055274,0.2975346296016895,0
0.3004619245676642,0.2948319500516347,0.2976469373096494,0
0.3014467788249432,0.29357248816878884,0.297509633496866,0
0.3002525212614388,0.2948894126030598,0.29757096693224927,0
0.2950053273106199,0.2950862163708422,0.29504577184073105,0
0.28831430782857487,0.2956938808796183,0.2920040943540966,0
0.2888539572365537,0.2952234853424089,0.2920387212894813,0
0.2963310331465538,0.29459550118624306,0.2954632671663984,0
0.2912296397968257,0.2978109083753413,0.2945202740860835,0
0.2969231409888468,0.2957618328964114,0.2963424869426291,0
0.2998818566748402,0.2956365018139605,0.2977591792444003,0
0.2961035140083577,0.2982328442691508,0.29716817913875426,0
0.29695707420706124,0.29581677191419525,0.29638692306062825,0
0.29598321950165013,0.298938712589121,0.2974609660453856,0
0.28988154428411006,0.2941478227801371,0.29201468353212356,0
0.290312974976351,0.29327005943230494,0.29179151720432794,0
0.291694683837367,0.2934206648171874,0.2925576743272772,0
0.2952297776248951,0.29183240304211083,0.293531090333503,0
0.2925723511756992,0.2945113738264917,0.29354186250109543,0
0.29054401266266694,0.29261570263465453,0.29157985764866073,0
0.27707898584645074,0.28184483331479326,0.279461909580622,0
0.2960843644690913,0.2838058856297411,0.28994512504941616,0
0.3083516989522292,0.2858516613151849,0.2971016801337071,0
0.28837773169812386,0.30455435948177995,0.29646604558995193,0
0.28587245861191896,0.27535591612687715,0.280614187369398,0
0.32609692613149793,0.2592349303665622,0.29266592824903004,0
0.34343846827300495,0.29947403681919027,0.3214562525460976,0
0.32200363592310904,0.2954705822116581,0.3087371090673836,0
0.2943347452626566,0.3144765620977161,0.30440565368018635,0
0.30677166485438734,0.3086931945790602,0.30773242971672377,0
0.3183567988669935,0.3193275238629307,0.3188421613649621,0
0.32498874585679216,0.3483374114518162,0.33666307865430417,0
0.3125500954541333,0.3490560477456867,0.33080307159991,0
0.34262322898960385,0.35236960752553104,0.34749641825756744,0
0.3503306339819709,0.3827707110810298,0.3665506725315003,0
0.33462948374524504,0.4083563361833235,0.3714929099642843,0
0.35045019979939757,0.437065064970513,0.3937576323849553,0
0.3619611374010638,0.4456337990207296,0.4037974682108967,0
0.3529382817530834,0.4633548550599442,0.4081465684065138,0
0.35613439704816224,0.4646836645886924,0.41040903081842733,0
0.3488698590076394,0.44949031403051787,0.39918008651907866,0
0.3502871201274326,0.4417888502328898,0.3960379851801612,0
0.35258574659484654,0.452160871105402,0.40237330885012423,0
0.35447883750146597,0.4239525722017262,0.38921570485159607,0
0.35678969539539357,0.4479838072836366,0.40238675133951507,0
0.35848757435955175,0.45293504136306945,0.4057113078613106,0
0.36120733084081874,0.46969748254341676,0.41545240669211775,0
0.365417576844567,0.4572167451704587,0.4113171610075128,0
0.36368949383529164,0.4698496198792453,0.41676955685726846,0
0.37493946525902955,0.47420675197589174,0.42457310861746067,0
0.37028338985467646,0.4852739251214222,0.42777865748804933,0
0.37486162114624694,0.4789152080526022,0.42688841459942456,0
0.3704536837783692,0.501776101648454,0.4361148927134116,0
0.37283043067719635,0.47764587770722716,0.4252381541922118,0
0.36328233647613595,0.47534583560472815,0.4193140860404321,0
0.3627035341867128,0.4772463745971969,0.41997495439195487,0
0.37345417186335866,0.47331235468945526,0.42338326327640696,0
0.3646594807895978,0.484902494155989,0.4247809874727934,0
0.3613651091413334,0.4570811483564861,0.40922312874890976,0
0.3593088542249436,0.4777425326471214,0.4185256934360325,0
0.35831842544658626,0.45816355061674796,0.4082409880316671,0
0.3538795719056826,0.45290147809319603,0.4033905249994393,0
0.3534154900114529,0.4606652156957712,0.40704035285361206,0
0.359299848906633,0.4539073705173629,0.40660360971199794,0
0.37456847961386514,0.45035420280650645,0.4124613412101858,0
0.3573573067368798,0.44640907761902837,0.4018831921779541,0
0.35332832401211073,0.45906763040356724,0.406197977207839,0
0.35185089286193194,0.4339167724399306,0.3928838326509313,0
0.3594040351030415,0.45579821963052813,0.4076011273667848,0
0.34902331435086364,0.4377167709583503,0.39337004265460696,0
0.3544719835692369,0.44815649916372097,0.401314241366479,0
0.35448790919880946,0.444394256245492,0.39944108272215073,0
0.3504464528778958,0.43906577354836895,0.39475611321313236,0
0.3581576806906044,0.4392849840204658,0.3987213323555351,0
0.31032250775885145,0.46389292592461423,0.38710771684173284,0
0.30741706860795376,0.3770125544553298,0.3422148115316418,0
0.26141706494915984,0.3225507854710234,0.29198392521009164,0
0.2607091302791892,0.2889235704794577,0.27481635037932345,0
0.24461489368306324,0.26324526879404403,0.25393008123855365,0
0.24447871296942786,0.2592260029495513,0.25185235795948957,0
0.25312730841858805,0.27249660454736035,0.2628119564829742,0
0.25203106055207697,0.2725178176563818,0.2622744391042294,0
0.24760807421893363,0.2718960804520346,0.2597520773354841,0
0.27077697623019575,0.2671870248706641,0.2689820005504299,0
0.27276481026502075,0.2632741458623459,0.2680194780636833,0
0.25639951452008053,0.23678234894867933,0.24659093173437993,0
0.27484542509192467,0.2610260809331028,0.2679357530125137,0
0.2816019070975256,0.26102319566624643,0.27131255138188604,0
0.28412413585855933,0.2499239752892555,0.2670240555739074,0
0.31399230727496424,0.26562767032520546,0.28980998880008485,0
0.3254867676468432,0.2898518700257252,0.30766931883628423,0
0.31879466678449764,0.28145925990553555,0.3001269633450166,0
0.3334649299678518,0.2741955842304726,0.3038302570991622,0
0.3473520515682893,0.28602350961170153,0.3166877805899954,0
0.3482456496552555,0.2821563349476814,0.3152009923014685,0
0.33816932240229913,0.2955414476851495,0.31685538504372435,0
0.3654147724005933,0.2866684401333031,0.3260416062669482,0
0.36703968274228266,0.28932115063470826,0.32818041668849546,0
0.38139942035287294,0.3063418826150835,0.3438706514839782,0
0.4382696072223995,0.28242831045470507,0.3603489588385523,0
0.42705143760443964,0.30916744320433714,0.3681094404043884,0
0.4215769242812087,0.32442671579635174,0.37300182003878024,0
0.46879632452513875,0.322227161332871,0.3955117429290049,0
0.46697894241350524,0.329345672882057,0.39816230764778116,0
0.4566438826038736,0.32687459587845263,0.3917592392411631,0
0.45191142565814363,0.33324572585914325,0.3925785757586434,0
0.46850890015809415,0.3381610346991763,0.4033349674286352,0
0.45999495576012556,0.32891052119660025,0.39445273847836293,0
0.4990656075007668,0.3276172893353404,0.4133414484180536,0
0.45600115948043063,0.31974229693207634,0.3878717282062535,0
0.46559291927920937,0.3408960671129499,0.40324449319607963,0
0.4838026979851743,0.32901288848217913,0.4064077932336767,0
0.488667445407403,0.324325092502792,0.4064962689550975,0
0.5098538633691342,0.32428606797890075,0.41706996567401744,0
0.5078768139827776,0.3336302930038566,0.4207535534933171,0
0.5318960302009683,0.33303498846682794,0.43246550933389816,0
0.5431616573626806,0.32433937349798025,0.43375051543033044,0
0.5280684384909232,0.31427124393335926,0.42116984121214124,0
0.5256955271342182,0.3296045177173944,0.4276500224258063,0
0.532472904249156,0.3284491507609582,0.4304610275050571,0
0.5493048036100286,0.34328072278987265,0.44629276319995065,0
0.5689917113872188,0.3389733400338511,0.453982525710535,0
0.5615154484452449,0.33992008855437417,0.45071776849980955,0
0.566040142197284,0.34306836188812423,0.45455425204270417,0
0.5691334480938501,0.3463126434597291,0.4577230457767896,0
0.5678979342737437,0.3513327025688342,0.45961531842128894,0
0.5598955405139975,0.34500703518936177,0.45245128785167965,0
0.5656519907982909,0.34780655860022797,0.4567292746992594,0
0.5710657130102085,0.3474406068481305,0.4592531599291695,0
0.5652962781028542,0.35139471441957854,0.45834549626121635,0
0.5699120778562465,0.35493907763612564,0.4624255777461861,0
0.5610946501424965,0.3539447478226804,0.45751969898258843,0
0.5636063447031499,0.3527830279797022,0.458194686341426,0
0.561956493435115,0.343401557596549,0.452679025515832,0
0.5598912624594143,0.3596066071674517,0.45974893481343304,0
0.5635984420994731,0.35148017426454525,0.45753930818200916,0
0.5418360114169115,0.35694487043970813,0.4493904409283098,0
0.5240988306390748,0.3482247449851998,0.4361617878121373,0
0.4925078306706305,0.34603201137669065,0.41926992102366056,0
0.4773624459902337,0.34001444263983216,0.40868844431503293,0
0.47730459287290866,0.33049376115892065,0.40389917701591466,0
0.4389412764093212,0.3221356186559391,0.3805384475326301,0
0.40779689971965866,0.3143398619900762,0.3610683808548674,0
0.3669568590599691,0.28751203411972276,0.3272344465898459,0
0.3979343109450829,0.3018797609378001,0.3499070359414415,0
0.33954438813087784,0.27079482710602043,0.30516960761844913,0
0.3263218083317043,0.24255638424913378,0.2844390962904191,0
0.3212609671347486,0.2714483938296509,0.29635468048219976,0
0.28305430891764544,0.25318778617587484,0.26812104754676014,0
0.2823309389252552,0.2401685904446893,0.26124976468497224,0
0.2854119410937427,0.25185001435852983,0.26863097772613626,0
0.2732651663177011,0.26968107512400263,0.27147312072085183,0
0.2781877307909706,0.2578511323953163,0.26801943159314345,0
0.2735081403932506,0.26005874464597556,0.26678344251961306,0
0.27283642183230544,0.2497641038121394,0.2613002628222224,0
0.2644697577259395,0.2450637650782148,0.25476676140207716,0
0.2703326626943411,0.2500673653788507,0.2602000140365959,0
0.27879935160493197,0.2726439036554543,0.27572162763019314,0
0.27749570709050303,0.26129060236439006,0.2693931547274465,0
0.27129186749480627,0.25723949281247455,0.2642656801536404,0
0.27676453710572885,0.2457001404076423,0.26123233875668556,0
0.27169402834749184,0.23841757537285083,0.25505580186017135,0
0.2721124075785858,0.2456197624202836,0.2588660849994347,0
0.27274758079294403,0.24600261504659957,0.2593750979197718,0
0.27495984003211726,0.2613665246557654,0.2681631823439413,0
0.2722288854870527,0.25590827309255226,0.2640685792898025,0
0.2740163558472682,0.2583718076879253,0.26619408176759674,0
0.27609995465404047,0.25875860898491254,0.2674292818194765,0
0.2768630769684105,0.26458718787845065,0.27072513242343055,0
0.27455137191241935,0.26500269591251446,0.2697770339124669,0
0.27820479316142827,0.2622758783645293,0.2702403357629788,0
0.27754899180207615,0.2564081794117665,0.26697858560692134,0
0.27654365905998807,0.2576040891382148,0.26707387409910144,0
0.2812782674506239,0.26007427111702736,0.2706762692838256,0
0.277099556752595,0.25964568065195487,0.2683726187022749,0
0.2796883583718783,0.26211643931602646,0.2709023988439524,0
0.2807750660479507,0.2510637797822983,0.2659194229151245,0
0.2869540293703398,0.2518956029169449,0.26942481614364233,0
0.2816212770826498,0.25504089425645354,0.26833108566955166,0
0.28675851210342446,0.25673785375691444,0.27174818293016945,0
0.27944038379086183,0.26140298566609793,0.2704216847284799,0
0.27763055155122207,0.2610188501014176,0.2693247008263199,0
0.28143302948573257,0.24618153173924515,0.26380728061248887,0
0.2831917458626889,0.25705321894273175,0.2701224824027103,0
0.28293851304856077,0.25899548609330747,0.2709669995709341,0
0.28043055778378123,0.25606656551739937,0.2682485616505903,0
0.27252955619950037,0.2591724117481783,0.2658509839738393,0
0.27409551605895544,0.2686835958479431,0.27138955595344927,0
0.2710654384840187,0.2678274713553751,0.2694464549196969,0
0.2760961011206674,0.2739326935388076,0.27501439732973754,0
0.27912068001164425,0.27366672094692995,0.27639370047928713,0
0.27710081576902074,0.2701100233134629,0.27360541954124185,0
0.27011407819414607,0.27660385868064574,0.27335896843739593,0
0.26890681364250607,0.2827599840315027,0.2758333988370044,0
0.2679755656105477,0.2740804529773375,0.2710280092939426,0
0.2653338923394352,0.2770983149658863,0.2712161036526608,0
0.27091716323022796,0.28717188483047457,0.2790445240303513,0
0.2746413702012684,0.28892752431355717,0.2817844472574128,0
0.2775030348038532,0.292230259175456,0.2848666469896546,0
0.27408995879554987,0.2884854360471525,0.2812876974213512,0
0.27530270608721646,0.28204483309012723,0.27867376958867185,0
0.28319385264398084,0.2702112265549696,0.2767025395994752,0
0.27574466172737666,0.2446003944147569,0.2601725280710668,0
0.275807738503914,0.25080975380381654,0.26330874615386524,0
0.27152001993223546,0.26164990758322076,0.2665849637577281,0
0.25107281879405746,0.2502499698761846,0.250661394335121,0
0.26342902928417383,0.25099385583796285,0.2572114425610683,0
0.2542460258249908,0.24597424545848592,0.25011013564173834,0
0.2583277235285964,0.24779176182473334,0.25305974267666487,0
0.25577577566148035,0.24302657852245413,0.24940117709196724,0
0.2539922584777155,0.23373084972733965,0.24386155410252758,0
0.2501544122544578,0.23220595372824884,0.2411801829913533,0
0.2500049096781138,0.24400103768496265,0.24700297368153823,0
0.24473744418560187,0.24479380057026237,0.24476562237793212,0
0.25298321119825895,0.24113231257145828,0.24705776188485862,0
0.2541120864021741,0.23465470846854442,0.24438339743535925,0
0.24979828473677843,0.2300468473709478,0.2399225660538631,0
0.24615128555210103,0.22811578055423273,0.23713353305316687,0
0.2548937466418073,0.22629146447766424,0.24059260555973577,0
0.23876416483116925,0.23242070376728866,0.23559243429922894,0
0.24118659578296361,0.22994477849910214,0.23556568714103288,0
0.23260281430429094,0.22640923504344815,0.22950602467386955,0
0.22788992907424735,0.22696246586682553,0.22742619747053644,0
0.22913260891305198,0.22613865831847446,0.22763563361576322,0
0.23345306057331552,0.22869513473009878,0.23107409765170717,0
0.22792163279848354,0.22431224434697447,0.22611693857272902,0
0.22592819262695682,0.22815800946954856,0.2270431010482527,0
0.2254171178231922,0.22337004298885793,0.22439358040602508,0
0.22476067493473434,0.22855225217126587,0.22665646355300012,0
0.2340522101503771,0.23003756912579787,0.2320448896380875,0
0.22893215189551278,0.22725332247527566,0.22809273718539422,0
0.23153323346364707,0.22646016264278582,0.22899669805321643,0
0.23639275786580471,0.2331849881403954,0.23478887300310006,0
0.21855649892477602,0.23383703547746082,0.22619676720111842,0
0.23012630518737318,0.2350024575267278,0.2325643813570505,0
0.2228253027319093,0.24592159246333856,0.23437344759762394,0
0.21804711262833523,0.21989485603579423,0.21897098433206474,0
0.21950425050440023,0.21578474701258113,0.21764449875849068,0
0.22254572130398526,0.2241918976120885,0.2233688094580369,0
0.22201237273146376,0.22458725254314676,0.22329981263730525,0
0.21980995982132145,0.22553693004764525,0.22267344493448335,0
0.21452957506259307,0.22587527946938765,0.22020242726599037,0
0.20564440163888784,0.2206980641547372,0.2131712328968125,0
0.20964577704818183,0.21794188185913174,0.21379382945365677,0
0.20666254136307607,0.22513132176801004,0.21589693156554307,0
0.20888757354498405,0.22455828688845536,0.2167229302167197,0
0.21405444903936877,0.21901939996564468,0.21653692450250672,0
0.20991169021994183,0.21913604050530713,0.21452386536262447,0
0.2050686314035504,0.21565124211627246,0.21035993675991144,0
0.20486103028429067,0.21172026981483383,0.20829065004956226,0
0.21161810052291682,0.20915942964222917,0.21038876508257298,0
0.23269665295720698,0.20712032651163778,0.2199084897344224,0
0.21656976852423335,0.22520039344219653,0.22088508098321494,0
0.21898344007256812,0.23204402882022943,0.22551373444639877,0
0.2146972473150199,0.22028809217090173,0.21749266974296083,0
0.22195643848256294,0.23566689250119172,0.22881166549187731,0
0.20354318223622153,0.23405005681079777,0.21879661952350965,0
0.21153033610779737,0.2303124694225383,0.22092140276516783,0
0.2451146288888182,0.2430319511025031,0.24407328999566064,0
0.2124637768201616,0.24221939232918968,0.22734158457467563,0
0.22816462748128605,0.2269097031272497,0.22753716530426787,0
0.239312052786285,0.23578500299540436,0.23754852789084469,0
0.22871716101317577,0.21454087677792064,0.2216290188955482,0
0.2469536301041525,0.2250477140612174,0.23600067208268494,0
0.2627704161933215,0.23334184252371085,0.24805612935851618,0
0.2505685221167562,0.2607677108388043,0.2556681164777802,0
0.280789898295398,0.2544332575855596,0.26761157794047885,0
0.28164115972742715,0.24078255679195934,0.26121185825969323,0
0.2839841978800276,0.24671489683433426,0.2653495473571809,0
0.2815200043831909,0.2818196093033023,0.2816698068432466,0
0.28377706256470125,0.2687236713526045,0.2762503669586529,0
0.27538167083555115,0.27541530680521503,0.2753984888203831,0
0.2651359843792158,0.2938202852863459,0.27947813483278083,0
0.2691984828132127,0.295980142729218,0.28258931277121535,0
0.27542243678453926,0.2914830908038867,0.28345276379421297,0
0.2756583827102466,0.3029147545424994,0.28928656862637303,0
0.2708632061789395,0.27457365298068787,0.2727184295798137,0
0.2746564505343572,0.3004895309279539,0.28757299073115555,0
0.27844659513389847,0.2977876415299575,0.288117118331928,0
0.2871719347118309,0.3098977167304681,0.29853482572114953,0
0.2782315902048177,0.315817332745301,0.29702446147505934,0
0.28587443650349204,0.2960231718471479,0.29094880417532,0
0.2655910339895109,0.30909834190079266,0.2873446879451518,0
0.27645998028526686,0.3179164594328299,0.2971882198590484,0
0.2670418068726692,0.31611545675786,0.2915786318152646,0
0.27153738309317926,0.31507186303745943,0.29330462306531935,0
0.2770179183434606,0.31054972268140196,0.2937838205124313,0
0.282693343580865,0.3088802748264943,0.29578680920367967,0
0.2844883273532525,0.3060914567471268,0.29528989205018963,0
0.2985023136455094,0.3084345983644177,0.3034684560049635,0
0.3111332113612485,0.31267064423078184,0.31190192779601517,0
0.30933297271940013,0.3172094352838674,0.3132712040016338,0
0.3014571367105975,0.32873345682966676,0.31509529677013215,0
0.30271573036188587,0.32158188762113443,0.31214880899151015,0
0.30631490364226,0.3340827239607056,0.3201988138014828,0
0.30311393783802637,0.3357536176341114,0.31943377773606885,0
0.2949129665399722,0.33770466351086026,0.3163088150254162,0
0.2957822364918966,0.3392011532194625,0.3174916948556795,0
0.3035164107602003,0.3361935590107545,0.31985498488547737,0
0.3128882976261768,0.33501630193127585,0.3239522997787263,0
0.3281177742422913,0.3366244287994794,0.33237110152088534,0
0.3306677319871405,0.3375507242004531,0.33410922809379684,0
0.3205866685582803,0.340409336468715,0.33049800251349765,0
0.33273897786559864,0.3394883225466936,0.33611365020614614,0
0.32449209648254645,0.3431845670064132,0.33383833174447985,0
0.3280237119789337,0.3371427155570876,0.33258321376801064,0
0.3261377722489321,0.3386942784480785,0.3324160253485053,0
0.30743157955451456,0.35480967932883045,0.33112062944167253,0
0.29829422476291445,0.3503800174327204,0.3243371210978174,0
0.3087056190260265,0.36137007109718333,0.33503784506160494,0
0.3090045778879538,0.38008159525182106,0.3445430865698874,0
0.306296728434017,0.38952418183399656,0.34791045513400676,0
0.32896228813041756,0.3856493616143565,0.35730582487238705,0
0.32768224626234954,0.3668351869420974,0.34725871660222346,0
0.3252546095032932,0.3555185980917238,0.3403866037975085,0
0.32871610864534107,0.33662533967903113,0.3326707241621861,0
0.31044267299200823,0.32849819280187254,0.3194704328969404,0
0.30883610853483656,0.37068313570262973,0.3397596221187331,0
0.3193755685437663,0.3633383283484546,0.3413569484461104,0
0.30809863504645046,0.3608537509659482,0.33447619300619935,0
0.32031956268819073,0.373054698638153,0.34668713066317186,0
0.30616920550185367,0.37311529253413495,0.33964224901799434,0
0.3064181024984243,0.37209904737400434,0.33925857493621436,0
0.31004318480234716,0.34546844958263434,0.32775581719249075,0
0.3032383110926599,0.33632438603900533,0.3197813485658326,0
0.3015067322242837,0.34507677128742315,0.32329175175585345,0
0.308547631660333,0.3403753310289253,0.32446148134462915,0
0.30241630847059436,0.3227119549201882,0.3125641316953913,0
0.30251408462539436,0.32143340199011394,0.3119737433077542,0
0.30647551659664535,0.31649077370094003,0.3114831451487927,0
0.3107978115754605,0.3074750283875898,0.30913641998152513,0
0.30816270774128207,0.30936933961309915,0.30876602367719064,0
0.3104364757594358,0.3041587146281281,0.30729759519378197,0
0.3008776068389077,0.3026313834426105,0.3017544951407591,0
0.29928549432896684,0.30459031670976405,0.30193790551936545,0
0.29875412882401214,0.3018956550126891,0.30032489191835066,0
0.2957555924033766,0.3112458948479769,0.30350074362567675,0
0.3032209496174852,0.31136224808785146,0.3072915988526683,0
0.30668935625128196,0.3098170739243479,0.3082532150878149,0
0.31339007362853627,0.3006895910614357,0.307039832344986,0
0.3148853206894522,0.3084513631929205,0.3116683419411863,0
0.305738620914114,0.30372136787780174,0.3047299943959579,0
0.3012581056620483,0.29433110811272245,0.29779460688738535,0
0.302847997285023,0.30379945076613885,0.30332372402558094,0
0.3036949113643371,0.29377892504782016,0.2987369182060786,0
0.28989637321612427,0.30144114444663883,0.29566875883138155,0
0.2929221567228422,0.2954815078020386,0.2942018322624404,0
